OrderID,Date,CustomerID,Quantity,UnitPrice,ShippingAddress,TrackingNumber,ItemsInCart,CouponCode,TotalPrice,IsWeekend,OrderMonth,IsDelivered,HasDiscount,AvgItemValue,OrderYear,Product_Desk,Product_Laptop,Product_Monitor,Product_Phone,Product_Printer,Product_Tablet,PaymentMethod_Credit Card,PaymentMethod_Debit Card,PaymentMethod_Gift Card,PaymentMethod_Online,OrderStatus_Delivered,OrderStatus_Pending,OrderStatus_Returned,OrderStatus_Shipped,ReferralSource_Facebook,ReferralSource_Google,ReferralSource_Instagram,ReferralSource_Referral,DayOfWeek_Monday,DayOfWeek_Saturday,DayOfWeek_Sunday,DayOfWeek_Thursday,DayOfWeek_Tuesday,DayOfWeek_Wednesday,DiscountCode_None,DiscountCode_SAVE10,DiscountCode_WINTER15,Quantity_scaled,UnitPrice_scaled,TotalPrice_scaled,ItemsInCart_scaled,AvgItemValue_scaled,OrderMonth_scaled,OrderYear_scaled
ORD200483,2023-01-18,C66462,5,347.92,982 Main St,TRK52743700,6,WINTER15,1739.6,0,1,0,1,289.93333333333334,2023,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,1.4599927111375337,-0.04308963291894666,0.8379668910895748,0.22577497083453502,0.5338529895809642,-1.4942119743585196,-1.0224759490947237
ORD200484,2024-05-29,C29092,4,15.01,767 Main St,TRK90455340,6,None,60.04,0,5,0,0,10.006666666666666,2024,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,0.7492457523687547,-1.7321738159040259,-1.2137886092604202,0.22577497083453502,-1.2829124634850244,-0.29764582872607154,0.30974027122426084
ORD200485,2023-08-01,C46651,3,404.79,764 Main St,TRK67679195,6,SAVE10,1214.37,0,8,0,1,202.39499999999998,2023,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,0.03849879359997556,0.24545146673670037,0.19634435813521298,0.22577497083453502,-0.03428373605780396,0.5997787804982646,-1.0224759490947237
ORD200486,2023-02-03,C88981,4,611.26,558 Main St,TRK75267873,5,SAVE10,2445.04,0,2,0,1,489.008,2023,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,0.7492457523687547,1.2930175093936624,1.6997344969904657,-0.2126230307859216,1.8258770088977874,-1.1950704379504076,-1.0224759490947237
ORD200487,2023-03-09,C40136,3,346.52,211 Main St,TRK92924852,3,SAVE10,1039.56,0,3,0,1,346.52,2023,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,0.03849879359997556,-0.050192807519226515,-0.017204058721691513,-1.0894190340268348,0.9011088224329994,-0.8959289015422955,-1.0224759490947237
ORD200488,2024-12-05,C81573,1,36.65,556 Main St,TRK96522994,1,WINTER15,36.65,0,12,0,1,36.65,2024,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,-1.3829951239375826,-1.6223790313682742,-1.2423619029523314,-1.966215037267748,-1.1099932910070367,1.7963449261307127,0.30974027122426084
ORD200489,2023-09-05,C11940,3,149.34,589 Main St,TRK85466461,7,WINTER15,448.02,0,9,0,1,64.00285714285714,2023,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0.03849879359997556,-1.0506242130071899,-0.7398310852506848,0.6641729724549916,-0.9324692041040666,0.8989203169063766,-1.0224759490947237
ORD200490,2024-07-22,C50097,5,467.81,539 Main St,TRK62785150,10,None,2339.05,0,7,0,0,233.90500000000003,2024,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,1.4599927111375337,0.5651957976721473,1.570256797186889,1.9793669773163614,0.17022082261033314,0.3006372440901526,0.30974027122426084
ORD200491,2023-01-05,C98168,5,420.7,481 Main St,TRK56423359,5,WINTER15,2103.5,0,1,0,1,420.7,2023,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,1.4599927111375337,0.3261739723727358,1.2825082153515026,-0.2126230307859216,1.3825479897450397,-1.4942119743585196,-1.0224759490947237
ORD200492,2023-10-25,C39074,5,606.52,103 Main St,TRK13027036,6,SAVE10,3032.6,0,10,0,1,505.43333333333334,2023,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,1.4599927111375337,1.2689681896755725,2.41749954366081,0.22577497083453502,1.9324798506721568,1.1980618533144887,-1.0224759490947237
ORD200493,2025-01-28,C84908,1,420.26,372 Main St,TRK64135970,4,FREESHIP,420.26,0,1,0,1,105.065,2025,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,-1.3829951239375826,0.32394154606979075,-0.7737427839632737,-0.6510210324063782,-0.6659698260346287,-1.4942119743585196,1.6419564915432456
ORD200494,2023-07-19,C64516,3,505.79,459 Main St,TRK63920573,3,FREESHIP,1517.37,0,7,0,1,505.78999999999996,2023,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.03849879359997556,0.7578947771854493,0.5664900609419293,-1.0894190340268348,1.9347946700710235,0.3006372440901526,-1.0224759490947237
ORD200495,2025-06-05,C63827,4,493.73,947 Main St,TRK35730581,6,SAVE10,1974.92,0,6,0,1,329.15333333333336,2025,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,0.7492457523687547,0.6967060017001828,1.1254345042396623,0.22577497083453502,0.7883965881517141,0.0014957076820405282,1.6419564915432456
ORD200496,2025-03-14,C93618,3,201.21,249 Main St,TRK66129326,3,SAVE10,603.63,0,3,0,1,201.21,2025,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.03849879359997556,-0.7874515940668273,-0.5497374456013345,-1.0894190340268348,-0.041974561256843526,-0.8959289015422955,1.6419564915432456
ORD200497,2024-10-24,C93948,3,112.29,454 Main St,TRK77358113,6,None,336.87,0,10,0,0,56.145,2024,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,0.03849879359997556,-1.2386046551074485,-0.8756122564287921,0.22577497083453502,-0.9834678587241003,1.1980618533144887,0.30974027122426084
ORD200498,2023-07-12,C73961,4,132.56,306 Main St,TRK32607173,8,WINTER15,530.24,0,7,0,1,66.28,2023,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,0.7492457523687547,-1.1357608342876848,-0.6393908882712517,1.1025709740754481,-0.9176902102918069,0.3006372440901526,-1.0224759490947237
ORD200499,2023-04-06,C18138,3,539.46,520 Main St,TRK20289483,4,SAVE10,1618.38,0,4,0,1,404.595,2023,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,0.03849879359997556,0.9287261263221758,0.6898841779072973,-0.6510210324063782,1.2780241586644197,-0.5967873651341835,-1.0224759490947237
ORD200500,2024-04-07,C79475,5,508.59,169 Main St,TRK42168516,8,WINTER15,2542.95,1,4,0,1,317.86875,2024,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,1.4599927111375337,0.7721011263860084,1.819341644719197,1.1025709740754481,0.7151579739233055,-0.5967873651341835,0.30974027122426084
ORD200501,2024-02-04,C88546,4,203.46,226 Main St,TRK19867754,7,SAVE10,813.84,1,2,0,1,116.26285714285714,2024,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,0.7492457523687547,-0.7760357777449493,-0.29294428326800165,0.6641729724549916,-0.5932940776046433,-1.1950704379504076,0.30974027122426084
ORD200502,2023-05-20,C69332,3,565.25,745 Main St,TRK65718848,7,SAVE10,1695.75,1,5,0,1,242.25,2023,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.03849879359997556,1.0595767498516135,0.7843996004358637,0.6641729724549916,0.22438110639597564,-0.29764582872607154,-1.0224759490947237
ORD200503,2023-08-31,C64554,3,136.84,498 Main St,TRK95384568,4,FREESHIP,410.52,0,8,0,1,102.63,2023,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0.03849879359997556,-1.1140454147954013,-0.7856411969841893,-0.6510210324063782,-0.6817733360427821,0.5997787804982646,-1.0224759490947237
ORD200504,2025-06-11,C11676,2,464.5,805 Main St,TRK35726395,2,WINTER15,929.0,0,6,0,1,464.5,2025,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,-0.6722481651688036,0.548401863438629,-0.1522644841418583,-1.5278170356472913,1.6668164654563817,0.0014957076820405282,1.6419564915432456
ORD200505,2023-06-11,C36014,2,434.97,558 Main St,TRK97246526,7,None,869.94,1,6,0,0,124.27714285714286,2023,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,-0.6722481651688036,0.3985756163341582,-0.2244123561146789,0.6641729724549916,-0.5412801784284974,0.0014957076820405282,-1.0224759490947237
ORD200506,2023-07-25,C23279,2,43.67,696 Main St,TRK58039693,4,WINTER15,87.34,0,7,0,1,21.835,2023,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,-0.6722481651688036,-1.5867616844440144,-1.1804388479184287,-0.6510210324063782,-1.2061448313646517,0.3006372440901526,-1.0224759490947237
ORD200507,2023-07-05,C86481,1,171.59,546 Main St,TRK87513944,5,WINTER15,171.59,0,7,0,1,34.318,2023,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,-1.3829951239375826,-0.9377344738241733,-1.0775187968904887,-0.2126230307859216,-1.1251283157869194,0.3006372440901526,-1.0224759490947237
ORD200508,2025-05-14,C39550,1,558.27,976 Main St,TRK24120267,1,None,558.27,0,5,1,0,558.27,2025,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,-1.3829951239375826,1.0241623507730762,-0.6051493567541816,-1.966215037267748,2.275397629096851,-0.29764582872607154,1.6419564915432456
ORD200509,2023-02-15,C68937,2,425.03,560 Main St,TRK31908657,2,WINTER15,850.06,0,2,0,1,425.03,2023,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,-0.6722481651688036,0.3481430766721722,-0.24869782334833423,-1.5278170356472913,1.4106503299238091,-1.1950704379504076,-1.0224759490947237
ORD200510,2024-12-16,C72533,1,376.76,389 Main St,TRK51288986,5,SAVE10,376.76,0,12,1,1,75.352,2024,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,-1.3829951239375826,0.10323576384681478,-0.8268825135741389,-0.2126230307859216,-0.8588115890211837,1.7963449261307127,0.30974027122426084
ORD200511,2024-03-15,C11415,5,575.24,267 Main St,TRK65061457,7,WINTER15,2876.2,0,3,1,1,410.88571428571424,2024,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1.4599927111375337,1.1102629743207522,2.226440837657607,0.6641729724549916,1.31885182444377,-0.8959289015422955,0.30974027122426084
ORD200512,2024-09-27,C14114,3,568.02,856 Main St,TRK63290700,3,FREESHIP,1704.06,0,9,0,1,568.02,2024,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.03849879359997556,1.073630888167881,0.7945511211960081,-1.0894190340268348,2.3386765706079373,0.8989203169063766,0.30974027122426084
ORD200513,2025-02-09,C64128,3,94.88,533 Main St,TRK37053575,8,None,284.64,1,2,0,0,35.58,2025,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,0.03849879359997556,-1.3269377049580697,-0.9394165800512172,1.1025709740754481,-1.116937749203638,-1.1950704379504076,1.6419564915432456
ORD200514,2023-04-16,C15629,3,304.15,492 Main St,TRK64926044,3,WINTER15,912.4499999999999,1,4,0,1,304.15,2023,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,0.03849879359997556,-0.2651653131005482,-0.17248201345357836,-1.0894190340268348,0.6261212581432832,-0.5967873651341835,-1.0224759490947237
ORD200515,2023-03-14,C67561,3,553.52,160 Main St,TRK75900717,4,FREESHIP,1660.56,0,3,0,1,415.14,2023,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,0.03849879359997556,1.0000622940935557,0.7414113915851429,-0.6510210324063782,1.3464627677141021,-0.8959289015422955,-1.0224759490947237
ORD200516,2024-04-07,C47022,3,166.99,208 Main St,TRK28855040,8,None,500.97,1,4,0,0,62.62125,2024,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,0.03849879359997556,-0.9610734760822351,-0.6751472074829764,1.1025709740754481,-0.9414360387280826,-0.5967873651341835,0.30974027122426084
ORD200517,2024-04-09,C55205,4,198.35,943 Main St,TRK88141634,7,FREESHIP,793.4,0,4,0,1,113.34285714285714,2024,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,0.7492457523687547,-0.8019623650359702,-0.31791384817021057,0.6641729724549916,-0.6122453093187327,-0.5967873651341835,0.30974027122426084
ORD200518,2025-06-13,C30686,4,403.58,319 Main St,TRK59807273,9,SAVE10,1614.32,0,6,0,1,179.36888888888888,2025,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.7492457523687547,0.23931229440360133,0.684924469810283,1.5409689756959049,-0.18372660151706316,0.0014957076820405282,1.6419564915432456
ORD200519,2025-05-10,C71797,4,464.29,941 Main St,TRK66010667,5,SAVE10,1857.16,1,5,0,1,371.432,2025,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.7492457523687547,0.5473363872485871,0.9815785373666627,-0.2126230307859216,1.0627913856047109,-0.29764582872607154,1.6419564915432456
ORD200520,2023-03-10,C66332,3,635.98,959 Main St,TRK27063398,5,None,1907.94,0,3,0,0,381.588,2023,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0.03849879359997556,1.4184392780500297,1.0436115366687255,-0.2126230307859216,1.1287053271417975,-0.8959289015422955,-1.0224759490947237
ORD200521,2024-02-25,C82318,1,528.06,991 Main St,TRK37534165,2,None,528.06,1,2,0,0,264.03,2024,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,-1.3829951239375826,0.8708859902913264,-0.6420539827666929,-1.5278170356472913,0.3657365265099716,-1.1950704379504076,0.30974027122426084
ORD200522,2024-04-20,C66254,1,515.32,740 Main St,TRK82843861,1,FREESHIP,515.32,1,4,0,1,515.32,2024,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,-1.3829951239375826,0.8062471014287819,-0.6576172047262886,-1.966215037267748,1.9966457790557064,-0.5967873651341835,0.30974027122426084
ORD200523,2025-02-18,C65083,4,657.79,652 Main St,TRK60937148,6,WINTER15,2631.16,0,2,0,1,438.52666666666664,2025,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,0.7492457523687547,1.5290965909301006,1.927099243546195,0.22577497083453502,1.498245692036079,-1.1950704379504076,1.6419564915432456
ORD200524,2023-10-25,C44778,1,153.0,103 Main St,TRK92617366,4,None,153.0,0,10,0,0,38.25,2023,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,-1.3829951239375826,-1.0320544851236015,-1.1002283962805113,-0.6510210324063782,-1.0996090544513712,1.1980618533144887,-1.0224759490947237
ORD200525,2023-12-03,C54499,1,668.48,160 Main St,TRK18061555,1,SAVE10,668.48,1,12,0,1,668.48,2023,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,-1.3829951239375826,1.5833344026993794,-0.4705164923768607,-1.966215037267748,2.990676823346783,1.7963449261307127,-1.0224759490947237
ORD200526,2024-02-29,C91201,2,46.5,837 Main St,TRK63526023,7,WINTER15,93.0,0,2,0,1,13.285714285714286,2024,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,-0.6722481651688036,-1.5724031243591634,-1.1735245750541186,0.6641729724549916,-1.2616309596390982,-1.1950704379504076,0.30974027122426084
ORD200527,2024-08-19,C27202,5,653.47,967 Main St,TRK75406128,10,SAVE10,3267.35,0,8,0,1,326.735,2024,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,1.4599927111375337,1.5071782235920952,2.7042708431125484,1.9793669773163614,0.7727012472743487,0.5997787804982646,0.30974027122426084
ORD200528,2025-02-26,C32011,1,628.89,686 Main St,TRK70997744,2,SAVE10,628.89,0,2,0,1,314.445,2025,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,-1.3829951239375826,1.3824667723957558,-0.5188797543376459,-1.5278170356472913,0.6929373302311433,-1.1950704379504076,1.6419564915432456
ORD200529,2024-04-07,C21181,2,675.1,938 Main St,TRK50363421,4,FREESHIP,1350.2,1,4,0,1,337.55,2024,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,-0.6722481651688036,1.6169222711664162,0.36227469084886427,-0.6510210324063782,0.8428921962428,-0.5967873651341835,0.30974027122426084
ORD200530,2024-07-18,C98450,4,89.41,613 Main St,TRK14809530,9,None,357.64,0,7,0,0,39.73777777777778,2024,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,0.7492457523687547,-1.354690822860591,-0.8502395625433284,1.5409689756959049,-1.0899531567096796,0.3006372440901526,0.30974027122426084
ORD200531,2024-07-02,C64502,5,320.01,722 Main St,TRK14914388,6,None,1600.05,0,7,1,0,266.675,2024,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,1.4599927111375337,-0.1846964922716654,0.6674921952919601,0.22577497083453502,0.38290296756605635,0.3006372440901526,0.30974027122426084
ORD200532,2025-05-03,C47365,2,41.0,369 Main St,TRK42207882,7,None,82.0,1,5,1,0,11.714285714285714,2025,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,-0.6722481651688036,-1.6003084531459764,-1.1869622078292799,0.6641729724549916,-1.2718297633991267,-0.29764582872607154,1.6419564915432456
ORD200533,2023-03-05,C66349,1,565.85,715 Main St,TRK63550793,1,FREESHIP,565.85,1,3,0,1,565.85,2023,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,-1.3829951239375826,1.0626209675374478,-0.5958896061691158,-1.966215037267748,2.3245929497793165,-0.8959289015422955,-1.0224759490947237
ORD200534,2024-06-06,C73289,3,648.59,906 Main St,TRK70872738,4,SAVE10,1945.77,0,6,0,1,486.4425,2024,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.03849879359997556,1.4824185864139774,1.0898247773854848,-0.6510210324063782,1.8092265345955627,0.0014957076820405282,0.30974027122426084
ORD200535,2024-07-24,C48649,3,68.12,332 Main St,TRK45821445,3,FREESHIP,204.36,0,7,0,1,68.12,2024,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.03849879359997556,-1.4627098137462728,-1.0374868672503035,-1.0894190340268348,-0.9057483382527917,0.3006372440901526,0.30974027122426084
ORD200536,2024-06-09,C18724,1,616.1,124 Main St,TRK52508861,6,None,616.1,1,6,0,0,102.68333333333334,2024,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,-1.3829951239375826,1.317574198726058,-0.5345040564462198,0.22577497083453502,-0.68142719482426,0.0014957076820405282,0.30974027122426084
ORD200537,2025-03-23,C68553,3,247.47,385 Main St,TRK58218971,4,SAVE10,742.41,1,3,1,1,185.6025,2025,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,0.03849879359997556,-0.5527424104890143,-0.3802033840979811,-0.6510210324063782,-0.14326954378343662,-0.8959289015422955,1.6419564915432456
ORD200538,2024-05-24,C61280,3,490.74,100 Main St,TRK95487711,3,WINTER15,1472.22,0,5,0,1,490.74,2024,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0.03849879359997556,0.6815356502324426,0.5113346864147901,-1.0894190340268348,1.8371179449692956,-0.29764582872607154,0.30974027122426084
ORD200539,2025-02-18,C53277,3,531.72,473 Main St,TRK17653832,7,SAVE10,1595.16,0,2,1,1,227.88000000000002,2025,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,0.03849879359997556,0.8894557181749152,0.6615185567219113,0.6641729724549916,0.1311176818304053,-1.1950704379504076,1.6419564915432456
ORD200540,2024-01-29,C87281,5,648.65,852 Main St,TRK81765057,7,None,3243.25,0,1,0,0,463.32142857142856,2024,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,1.4599927111375337,1.4827230081825604,2.674830211305149,0.6641729724549916,1.6591673626363603,-1.4942119743585196,0.30974027122426084
ORD200541,2023-08-07,C69009,5,456.06,879 Main St,TRK61295842,10,None,2280.3,0,8,0,0,228.03000000000003,2023,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,1.4599927111375337,0.5055798679912286,1.498487622137732,1.9793669773163614,0.132091204007499,0.5997787804982646,-1.0224759490947237
ORD200542,2023-11-14,C49726,1,17.98,934 Main St,TRK20739460,6,FREESHIP,17.98,0,11,0,1,2.9966666666666666,2023,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,-1.3829951239375826,-1.7171049383591466,-1.2651692305807187,0.22577497083453502,-1.3284083998945337,1.4972033897226007,-1.0224759490947237
ORD200543,2024-03-09,C37531,5,269.86,354 Main St,TRK93877673,6,WINTER15,1349.3,1,3,0,1,224.88333333333333,2024,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,1.4599927111375337,-0.4391423538459698,0.36117524816726004,0.22577497083453502,0.11166887211469,-0.8959289015422955,0.30974027122426084
ORD200544,2024-03-10,C48713,5,31.96,373 Main St,TRK96334419,5,FREESHIP,159.8,1,3,0,1,31.96,2024,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,1.4599927111375337,-1.6461746662792112,-1.0919214960195025,-0.2126230307859216,-1.140432084410831,-0.8959289015422955,0.30974027122426084
ORD200545,2023-12-19,C74138,2,98.47,964 Main St,TRK74091695,3,None,196.94,0,12,0,0,65.64666666666666,2023,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,-0.6722481651688036,-1.3087231358044955,-1.0465511613586396,-1.0894190340268348,-0.921800637261758,1.7963449261307127,-1.0224759490947237
ORD200546,2024-03-01,C82399,1,158.68,928 Main St,TRK77177284,6,WINTER15,158.68,0,3,0,1,26.44666666666667,2024,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,-1.3829951239375826,-1.0032358910310382,-1.0932896913566097,0.22577497083453502,-1.1762144328755617,-0.8959289015422955,0.30974027122426084
ORD200547,2023-08-20,C40427,1,613.98,411 Main St,TRK25392280,4,FREESHIP,613.98,1,8,1,1,153.495,2023,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,-1.3829951239375826,1.3068179629027774,-0.5370938547628873,-0.6510210324063782,-0.35165196579032965,0.5997787804982646,-1.0224759490947237
ORD200548,2024-01-05,C17103,3,426.12,922 Main St,TRK64398650,5,WINTER15,1278.36,0,1,1,1,255.67199999999997,2024,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0.03849879359997556,0.3536734054681044,0.27451473279726507,-0.2126230307859216,0.3114918708023141,-1.4942119743585196,0.30974027122426084
ORD200549,2025-02-25,C34266,4,629.88,550 Main St,TRK56378197,8,WINTER15,2519.52,0,2,0,1,314.94,2025,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,0.7492457523687547,1.3874897315773822,1.7907194869081036,1.1025709740754481,0.6961499534155523,-1.1950704379504076,1.6419564915432456
ORD200550,2023-10-29,C97485,4,228.91,573 Main St,TRK81794737,4,FREESHIP,915.64,1,10,0,1,228.91,2023,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,0.7492457523687547,-0.6469102109041507,-0.1685850999487815,-0.6510210324063782,0.13780253411311477,1.1980618533144887,-1.0224759490947237
ORD200551,2023-05-18,C23947,1,120.98,353 Main St,TRK74812710,6,WINTER15,120.98,0,5,1,1,20.163333333333334,2023,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,-1.3829951239375826,-1.194514235624284,-1.1393441236860264,0.22577497083453502,-1.2169941951827064,-0.29764582872607154,-1.0224759490947237
ORD200552,2023-09-30,C21665,4,425.18,560 Main St,TRK29890761,8,WINTER15,1700.72,1,9,0,1,212.59,2023,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,0.7492457523687547,0.3489041310936309,0.7904709672442775,1.1025709740754481,0.03188332124532707,0.8989203169063766,-1.0224759490947237
ORD200553,2023-08-23,C82550,2,333.83,828 Main St,TRK74103758,4,FREESHIP,667.66,0,8,0,1,166.915,2023,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,-0.6722481651688036,-0.11457801157461882,-0.4715182068201001,-0.6510210324063782,-0.2645541816796856,0.5997787804982646,-1.0224759490947237
ORD200554,2025-05-30,C61943,2,492.9,610 Main St,TRK66126496,5,FREESHIP,985.8,0,5,0,1,197.16,2025,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,-0.6722481651688036,0.6924948339014453,-0.08287743490284355,-0.2126230307859216,-0.0682596600383718,-0.29764582872607154,1.6419564915432456
ORD200555,2023-01-07,C88933,1,92.04,333 Main St,TRK89306964,2,None,92.04,1,1,0,0,46.02,2023,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,-1.3829951239375826,-1.3413470020043512,-1.1746973139144963,-1.5278170356472913,-1.049180605677921,-1.4942119743585196,-1.0224759490947237
